729006,358380,1.4309,1.2000,4.2114,0.0162,-0.4959,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.4959,0.0111,-0.4959,-0.0162,0.0111,0.0162
729048,358390,1.6564,1.2000,7.2632,-0.0125,-1.0323,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.0323,-0.0075,-1.0323,0.0217,-0.0075,-0.0217
729078,358400,1.8594,1.2000,7.2632,-0.0935,-1.5291,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.5291,-0.0556,-1.5291,0.1492,-0.0556,-0.1492
729095,358410,1.8736,1.2000,1.4038,-0.3397,-1.8400,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.8400,-0.2589,-1.8400,0.4557,-0.2589,-0.4557
729112,358420,1.8003,1.2000,-6.7139,-0.7334,-2.2222,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.2222,-0.6223,-2.2222,0.8838,-0.6223,-0.8838
729132,358430,1.6257,1.2000,-11.9629,-1.2209,-2.7256,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.7256,-1.1953,-2.7256,1.3132,-1.1953,-1.3132
729155,358440,1.3778,1.2000,-14.5264,-1.5649,-2.9147,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.9147,-1.5066,-2.9147,1.6577,-1.5066,-1.6577
729173,358450,1.2176,1.2000,-15.0146,-1.7631,-3.0296,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-3.0296,-1.6280,-3.0296,1.9207,-1.6280,-1.9207
729190,358460,0.9527,1.2000,-24.0478,-2.0860,-2.9224,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.9224,-1.9301,-2.9224,2.2607,-1.9301,-2.2607
729208,358470,0.6752,1.2000,-22.7661,-2.2266,-2.7906,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.7906,-2.0820,-2.7906,2.3825,-2.0820,-2.3825
729225,358480,0.5085,1.2000,-20.6299,-2.1526,-2.4422,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-2.4422,-2.0476,-2.4422,2.2482,-2.0476,-2.2482
729242,358490,0.2963,1.2000,-21.3623,-2.0803,-1.9219,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.9219,-2.0159,-1.9219,2.1363,-2.0159,-2.1363
729258,358500,0.2695,1.2000,-12.3291,-1.7657,-1.5646,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-1.5646,-1.6635,-1.5646,1.8369,-1.6635,-1.8369
729275,358510,0.2220,1.2000,-9.9487,-1.4068,-0.8518,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.8518,-1.3238,-0.8518,1.4412,-1.3238,-1.4412
729293,358520,0.3513,1.2000,1.5869,-0.8060,-0.2672,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,-0.2672,-0.7433,-0.2672,0.8188,-0.7433,-0.8188
729310,358530,0.5146,1.2000,4.5776,-0.3668,0.2371,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.2371,-0.3391,0.2371,0.3613,-0.3391,-0.3613
729326,358540,0.5924,1.2000,2.3193,-0.1516,0.6182,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.6182,-0.1581,0.6182,0.1315,-0.1581,-0.1315
729343,358550,0.6506,1.2000,1.2207,-0.0590,0.7457,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.7457,-0.0705,0.7457,0.0413,-0.0705,-0.0413
729359,358560,0.6553,1.2000,0.1831,-0.0199,0.8526,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.8526,-0.0335,0.8526,0.0037,-0.0335,-0.0037
729377,358570,0.6568,1.2000,-0.9766,0.0008,0.9321,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,0.9321,-0.0152,0.9321,-0.0187,-0.0152,0.0187
729394,358580,0.6293,1.2000,-2.3193,0.0118,1.0466,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.0466,-0.0078,1.0466,-0.0327,-0.0078,0.0327
729410,358590,0.5933,1.2000,-2.8076,0.0408,1.1811,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.1811,-0.0035,1.1811,-0.0933,-0.0035,0.0933
729426,358600,0.5636,1.2000,-2.4414,0.1026,1.3406,1,1,0,1.65000,0.03500,2.00000,-1.0,20.0000,1.3406,0.0092,1.3406,-0.2041,0.0092,0.2041
